,Unnamed: 0,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
2675,2675,7ec6afe0-8402-46b7-9286-413161a38fff,66,Group,North York,43.74473298,-79.31619513,fulltime,61298.75,143,16,7,44,9,27,23,8,0,15,0,7,0,43885.8
2676,2676,7e27dca6-f291-4648-96f8-b6316c71318c,19,With Parent,Scarborough,43.80329365,-79.28153804,unemployed,0,99,0,0,30,12,0,0,0,1,0,0,0,0,131.99
2677,2677,c8942065-a8e4-44af-98b7-a7d94dcea919,25,With Parent,Etobicoke,43.71391727,-79.54468489,unemployed,0,117,0,0,36,9,0,0,0,0,0,5,0,0,970.9771116
2678,2678,8af86433-482d-419e-a8c4-34778394227f,19,With Parent,East York,43.69206483,-79.31374875,unemployed,0,113,0,0,30,13,0,0,0,1,0,0,0,0,158.77
2679,2679,d8595200-6dfa-43b1-8fb2-0ce83f106287,20,With Parent,Toronto,43.65587166,-79.43769096,fulltime,27490.98,144,15,6,61,13,14,22,9,1,0,0,0,0,27166.84
2680,2680,dcc3665b-b408-4447-a5c7-a2299b94c98c,23,With Parent,North York,43.71702639,-79.43157409,parttime,16257.45,113,15,0,45,12,0,0,0,0,0,0,0,0,19389.47
2681,2681,39860bf3-fdcf-4777-8aad-184140dcc8be,46,Group,North York,43.75850854,-79.3433327,fulltime,70108.5,143,15,6,58,142,42,16,8,6,0,0,0,0,55895.86
2682,2682,d5161c30-0a55-4891-9160-95879401da53,17,With Parent,North York,43.77098264,-79.35547129,unemployed,0,102,2,0,29,6,0,0,0,0,0,0,0,0,48.31
2683,2683,1877760f-fef7-4f2b-816b-a8db8eec0848,28,Group,Toronto,43.70632038,-79.39055671,parttime,19443.27,147,15,7,92,143,36,16,10,6,0,5,0,0,12628.63857
2684,2684,84abd50c-97ce-4dd1-8a92-cccbc061b7b2,17,With Parent,Toronto,43.677803,-79.33049255,unemployed,0,95,1,0,30,8,0,0,0,0,0,0,0,0,45.07
2685,2685,41535718-aca2-497a-8c45-270857b27ed8,17,With Parent,North York,43.72782426,-79.50114203,unemployed,0,97,0,0,31,13,0,0,0,0,0,0,0,0,66.42
2686,2686,0cffd796-4fca-4fb2-90e1-ccb9f3cb4a16,50,Group,Toronto,43.6755754,-79.28852846,fulltime,76369.7,153,16,8,44,7,18,14,11,0,13,0,0,0,81294.41
2687,2687,2bc2b4ba-98da-465d-88e9-4f5ec95c443d,38,Group,Scarborough,43.76206561,-79.28993628,fulltime,61997,139,17,7,58,8,35,21,8,5,0,0,0,0,48711.73
2688,2688,ed417a4d-dbc8-4611-8054-22f4a20d01a9,19,With Parent,East York,43.69461104,-79.30125029,unemployed,0,111,1,0,29,13,0,0,0,1,0,0,0,0,57.55
2689,2689,ed3eb353-9161-448e-916b-dcbf52b587c3,64,Group,Toronto,43.65163956,-79.45572389,fulltime,64900.2,146,15,7,45,145,18,26,9,0,14,0,7,0,66543.71
2690,2690,ff5ae8bb-1fb7-4afc-8a88-6545b9c478b1,48,Group,North York,43.70541807,-79.48947211,parttime,32637,145,16,7,59,9,19,11,7,5,0,7,0,0,24214.09
2691,2691,f2ac526b-a80e-42e6-a519-340ba6eecaf1,58,Group,Toronto,43.66679509,-79.44825388,unemployed,0,113,0,0,0,6,0,0,0,0,0,6,0,0,2411.845431
2692,2692,39c6dc02-0d13-4773-8db3-49c778dd8ab5,39,Group,Toronto,43.70443125,-79.42733034,fulltime,60166,149,15,7,45,9,18,25,9,0,0,0,0,0,63185.7
2693,2693,e3013cfb-7f96-47b4-b6ab-2f7848fd16e3,39,Group,York,43.69955308,-79.4409215,fulltime,26806,150,16,6,67,145,46,19,8,1,0,0,7,0,13533.68
2694,2694,ae30544f-55e0-4f8b-8e95-f832fedf3c2d,34,With Parent,Toronto,43.68167102,-79.44654186,fulltime,42875,121,16,0,45,13,0,0,0,0,0,0,0,0,48962.44
2695,2695,401e82e9-11a8-4b22-80d0-63db6d3d655f,25,With Parent,Scarborough,43.76289629,-79.26185542,parttime,8838.39,115,16,0,44,14,0,0,0,0,0,0,0,0,10082.09
2696,2696,a0ae6968-40dc-4870-8aeb-2f2846a2dca1,19,With Parent,Scarborough,43.78940817,-79.16547035,unemployed,0,105,0,0,30,14,0,0,0,1,0,0,0,0,171.02
2697,2697,cf4f259c-c699-4352-9526-3b348e69e5d8,22,With Parent,Toronto,43.67789275,-79.4345946,unemployed,0,111,2,0,31,14,0,0,0,0,0,6,0,0,1976.988925
2698,2698,3ba8d551-b815-49d1-ad06-92f613aed272,23,With Parent,Toronto,43.67625801,-79.31191408,parttime,17411.79,119,16,0,44,12,0,0,0,0,0,0,0,0,20534.17
2699,2699,d5900ea4-9d40-45e6-8431-b150e8fe0a6d,21,With Parent,Toronto,43.64212129,-79.40391349,fulltime,33334.29,145,16,5,75,14,12,16,8,0,0,0,0,0,35108.46
2700,2700,e7c26ed1-fc5b-4006-8f12-ce891419d98d,21,With Parent,Etobicoke,43.64262076,-79.51913888,parttime,18393.54,116,15,0,32,14,0,0,0,1,0,0,0,0,21853.23
2701,2701,12d9b2d4-f0bd-4cc4-aeba-532abd74a129,52,With Parent,Etobicoke,43.60231793,-79.55379086,unemployed,0,110,0,0,35,7,0,0,0,0,0,6,0,0,3723.974852
2702,2702,19d7a414-0344-400a-8336-5054f6c7b45f,16,With Parent,Toronto,43.66725922,-79.37910819,unemployed,0,111,0,0,32,4,0,0,0,0,0,0,0,0,131.23
2703,2703,bb1eb704-5ee9-4d53-9f69-888b6d05156c,79,Group,Scarborough,43.75820642,-79.28780474,unemployed,18763.5,142,16,7,52,2,29,23,8,1,5,3,7,0,9456.7
2704,2704,778e4426-f9f6-41a0-9b9b-97bd617822a9,24,With Parent,Toronto,43.66679509,-79.44825388,parttime,17522.34,153,16,6,73,13,20,19,9,0,0,0,7,0,17104.2
2705,2705,af7674c3-f21a-4741-b168-caa2557e4446,25,Group,Toronto,43.64372142,-79.41907588,parttime,8360.22,151,15,7,75,148,33,14,9,5,0,13,0,0,7796.916431
2706,2706,ffd642bc-4b59-401b-b79a-ea4578318383,31,With Parent,Toronto,43.66178531,-79.431066,parttime,11810.7,117,16,0,44,14,0,0,0,0,0,0,0,0,12738.6
2707,2707,edea5316-99a2-4ce9-9142-c2b414060f66,72,Group,Toronto,43.66733894,-79.38715383,parttime,24544.2,149,16,4,59,137,38,26,8,5,0,7,0,0,17039.74
2708,2708,ee4e53bd-222a-47d6-a571-06a38c7c4b38,33,With Parent,Toronto,43.64298186,-79.43264637,fulltime,26932,121,16,0,44,14,0,0,0,0,0,0,0,0,31004.04
2709,2709,fa0b3fbc-390f-4ff9-927d-228fd8b9e0b0,29,With Parent,North York,43.74350405,-79.4887001,fulltime,27425.64,149,17,5,84,13,37,13,10,3,12,2,0,0,15141.63566
2710,2710,0b9549cb-4cb3-421d-bde0-d109821a5345,30,With Parent,Etobicoke,43.64344458,-79.53197038,parttime,8433.81,116,15,0,45,11,0,0,0,0,0,0,0,0,8680.53
2711,2711,8e5625d9-97ce-470e-92e5-0a03b540f7a4,74,Group,Etobicoke,43.75270427,-79.60474722,unemployed,24235.4,137,17,6,45,137,19,20,9,0,0,0,0,0,23022.61
2712,2712,74dec068-bfb4-425e-9afe-93126b3f7097,90,Group,Toronto,43.67899271,-79.35094513,unemployed,46664.1,36,16,7,59,6,33,19,11,5,6,0,0,0,42181.06
2713,2713,7d253155-67b7-465e-bb11-7e0506527463,29,With Parent,Toronto,43.67000381,-79.39771076,fulltime,21981.63,119,16,0,44,15,0,0,0,1,0,0,0,0,25276.82
2714,2714,be901b3f-e2a9-464b-b2f0-d4030ce0d50a,27,With Parent,Scarborough,43.7085952,-79.25315477,parttime,13287.45,120,15,0,45,12,0,0,0,1,0,0,0,0,15639.34
2715,2715,cbd8a27d-8d94-4db9-a068-8ceecb85b5a8,34,Group,Toronto,43.67629851,-79.40804013,fulltime,139362,151,16,7,59,14,34,20,10,5,0,0,0,0,136192.93
2716,2716,636d22b5-52cb-4803-910a-2e961fd3444f,37,Group,Toronto,43.67784786,-79.45015487,fulltime,80349,142,15,6,45,10,19,14,8,0,0,0,0,0,86673.4
2717,2717,ac194d75-8034-4b81-967c-f376d7008748,35,With Parent,North York,43.7534015,-79.52029912,fulltime,22799,121,17,0,43,13,0,0,0,0,0,0,0,0,25831.86
2718,2718,dc1ddcf9-3e81-42b7-a63c-8a1ba6f23f01,48,With Parent,Scarborough,43.80098334,-79.28819764,fulltime,36939.1,113,16,0,44,10,0,0,0,0,0,0,0,0,41918.43
2719,2719,eb80a342-ebca-4b8f-8fb2-fff65ff075b5,22,With Parent,North York,43.77591592,-79.35511353,fulltime,33113.85,142,15,7,84,13,26,14,10,5,0,1,0,0,15272.67
2720,2720,60534df8-ae30-4727-b482-de5079279bbf,78,Group,Toronto,43.66706387,-79.37038228,unemployed,33351.5,143,30,6,60,8,46,15,8,5,7,2,0,0,18663.9934
2721,2721,119d2db1-c6d8-41ec-aebb-56b60e631a19,76,Group,Toronto,43.66032029,-79.42743228,unemployed,90446.3,148,31,5,44,9,33,20,10,0,0,0,7,0,78035.33
2722,2722,459634f4-edca-485c-aca6-7f9e6537f902,36,Group,Scarborough,43.69229677,-79.26769895,fulltime,95036,145,16,6,45,10,34,16,11,0,15,0,7,0,83237.8
2723,2723,e706b638-89ba-41d3-8cfc-a5882c7f81a4,23,Group,Toronto,43.72247579,-79.38911882,fulltime,49304.97,144,16,8,58,15,27,24,13,5,0,0,0,0,28340.02
2724,2724,3d3b1ecc-7b25-4f9f-a66b-6cb4db9de9a0,67,Group,North York,43.74556095,-79.39226334,fulltime,117784.8,147,15,7,60,146,40,16,13,5,0,0,0,0,107242.24
2725,2725,feefa617-9df2-4c76-9118-806ee5b63022,61,Group,York,43.68743911,-79.44929291,fulltime,52541.65,141,15,4,44,5,19,13,8,1,12,0,0,0,54904.67
2726,2726,4a44af93-10fa-48b4-9f91-714219f65cff,27,Group,Toronto,43.67804442,-79.44630149,fulltime,21560.22,154,15,7,45,11,12,26,8,0,0,0,7,0,20114.38
2727,2727,af9938d1-1c27-40b6-93f1-dc4395546ccb,42,Group,Scarborough,43.7598313,-79.19847116,parttime,26973.1,147,15,6,46,8,12,24,8,0,13,0,7,0,24664.21
2728,2728,34b2777f-5f22-45d3-94ef-15eeacd19cee,99,Group,Etobicoke,43.59892823,-79.49987202,unemployed,33152.7,27,16,7,53,1,33,13,9,1,6,3,7,0,29469.04
2729,2729,df32557d-acb5-46ef-8b47-2c9b822ede1a,33,Group,York,43.70311425,-79.52652875,fulltime,46193,158,15,7,45,12,18,14,8,0,12,0,0,0,47655.07
2730,2730,0535a67a-f836-4a18-9ff9-b985c8d25d03,24,Group,Scarborough,43.79197238,-79.17666195,fulltime,21187.98,155,16,5,95,14,39,15,10,5,0,5,0,0,12958.69146
2731,2731,5248d40f-dfa7-4fed-9988-01fcaedd46fe,17,With Parent,North York,43.70591471,-79.47827685,unemployed,0,102,1,0,30,2,0,0,0,0,0,0,0,0,54.5
2732,2732,d2ef0d62-a7b6-4ff0-9f17-b0d8c9073be2,58,Group,North York,43.74700479,-79.54349376,fulltime,73984.1,146,15,6,60,141,40,10,9,5,0,0,0,0,63666.24
2733,2733,393ec80c-25d3-4aa1-b8a2-38384844584a,57,Group,North York,43.78008779,-79.32950115,fulltime,100784.85,148,16,8,59,9,28,13,12,5,0,0,0,0,93314.93
2734,2734,43cd41a9-c7dc-4888-9b75-d04da670f031,77,Group,Toronto,43.67880105,-79.297549,unemployed,62230.7,145,30,7,45,5,19,15,10,0,14,0,7,0,67529.63
2735,2735,3dc53123-743d-416e-8a4b-ba52675f0ec2,61,Group,Etobicoke,43.75580508,-79.5954833,fulltime,42522,147,15,6,44,129,20,13,9,1,0,0,0,0,41732.14
2736,2736,31ef3054-4861-47f4-bc73-17938142c3fd,54,Group,Toronto,43.65878502,-79.44644993,fulltime,56737.55,145,16,8,57,8,27,21,11,6,0,0,0,0,39411.65
2737,2737,5d321826-9112-4536-b65c-9e715d4156b6,21,With Parent,Toronto,43.65790824,-79.41514753,parttime,19888.77,112,16,0,32,15,0,0,0,0,0,0,0,0,23319.38
2738,2738,970df714-7cca-46db-9fa1-ffc7750e9603,17,With Parent,Scarborough,43.72866449,-79.26374141,unemployed,0,107,0,0,31,12,0,0,0,1,0,0,0,0,180.37
2739,2739,d962724c-5705-4f3f-b630-c006c3445a86,53,Group,Toronto,43.73030833,-79.40273221,fulltime,137438.8,148,17,8,43,137,24,28,11,0,0,0,0,0,149304.32
2740,2740,cf96c011-29eb-409a-80bc-540f5f83fbe4,46,With Parent,Toronto,43.66706387,-79.37038228,fulltime,50490,115,15,0,45,9,0,0,0,0,0,0,0,0,59021.36
2741,2741,a7b559d0-b6ba-4c5b-9d42-76fe510683ab,28,With Parent,Toronto,43.63877561,-79.41631468,parttime,4510.77,118,16,0,44,13,0,0,0,0,0,0,0,0,5214.7
2742,2742,38771449-9191-4341-bf62-e472aecfe217,37,Group,Scarborough,43.74879171,-79.31024043,fulltime,70886,143,16,7,59,11,35,15,10,5,0,0,0,0,57812.53
2743,2743,0d84cefe-61d9-49b5-80ce-e408b1d92735,28,Group,Toronto,43.67352407,-79.39767873,fulltime,20291.04,157,15,7,45,14,13,24,7,0,0,0,0,0,18180.29
2744,2744,a7381aee-67ed-4593-8c55-1a744c0aab33,40,With Parent,Toronto,43.63918938,-79.47489642,fulltime,55520,117,15,0,44,9,0,0,0,1,0,0,0,0,64325.1
2745,2745,57592867-fd72-4fe3-80bd-09fd4cd0c56d,25,Group,Etobicoke,43.68675476,-79.56530611,parttime,15693.48,140,15,7,50,13,33,15,8,0,0,4,7,0,9872.004835
2746,2746,ffba423a-e1a2-4073-82c9-eddf79215ba7,89,Group,Toronto,43.6716936,-79.47408802,unemployed,58265.2,36,17,6,58,4,27,20,9,5,6,0,0,0,65836.03
2747,2747,00a5b005-00be-4a11-9912-8aba08b17802,30,With Parent,Etobicoke,43.65324975,-79.52170189,fulltime,53906.16,156,16,7,75,12,18,18,8,0,0,0,0,0,57295.67
2748,2748,0453859b-e9e2-4e23-8fcb-bffa4b6b0e9d,23,With Parent,Toronto,43.64372142,-79.41907588,parttime,8292.57,116,16,0,44,14,0,0,0,0,0,0,0,0,9761.04
2749,2749,ba5ca502-75c3-46d0-9dc8-4f679d076db6,27,With Parent,Toronto,43.67178387,-79.33652658,parttime,16432.35,119,16,0,44,13,0,0,0,1,0,0,0,0,19017.66
2750,2750,73086186-4794-4368-b825-1ee33d1de674,26,With Parent,Scarborough,43.80979228,-79.25568474,parttime,11401.5,119,15,0,45,14,0,0,0,0,0,0,0,0,13146.96
2751,2751,8952a3fa-347e-41eb-b48a-74a9c81d2a0c,28,Group,Toronto,43.65790824,-79.41514753,parttime,15711.63,138,17,7,43,13,18,24,7,0,0,0,0,0,13296.56
2752,2752,2844dc1e-96b7-4f0d-af6f-fc2c62d82004,29,Group,Toronto,43.65587166,-79.43769096,unemployed,0,116,0,0,2,10,0,0,0,0,0,6,0,0,1396.348717
2753,2753,b58c0caf-b518-4fc6-882f-8513c56c07fd,28,With Parent,Scarborough,43.77439634,-79.14301819,parttime,19479.24,115,15,0,46,13,0,0,0,0,0,0,0,0,23170.51
2754,2754,46b3cf04-a817-4f23-86e9-40379bf63cfc,40,Group,Etobicoke,43.69945117,-79.55814787,fulltime,39225,140,16,7,45,9,20,16,8,0,0,0,0,0,39419.63
2755,2755,fbb2d2e4-f1a8-4f3e-b66d-d2917bbe0c40,47,Group,Scarborough,43.70595331,-79.2790446,parttime,32275.1,142,15,6,45,142,26,12,8,0,0,0,7,0,31234.37
2756,2756,39fa6677-b6e5-4876-a0a5-159dfe98ce6d,60,Group,North York,43.76288329,-79.45351916,fulltime,52661.95,141,16,5,57,8,28,20,13,6,0,0,0,0,41070.03
2757,2757,494cd25f-6fa1-443d-8afc-f9b50f55a5b1,32,With Parent,North York,43.7309184,-79.53171427,parttime,10840.83,122,16,0,43,13,0,0,0,1,0,0,0,0,11648.12
2758,2758,1b10efbc-b098-40ac-b1bd-d8bdde494594,29,With Parent,North York,43.69883012,-79.47621627,parttime,9776.58,117,16,0,44,13,0,0,0,0,0,0,0,0,10199.38
2759,2759,1bbca843-9dad-4c73-a19c-5c1a45b649ba,42,With Parent,Scarborough,43.73330197,-79.27173941,fulltime,36203.2,117,16,0,43,8,0,0,0,1,0,0,0,0,41696.22
2760,2760,6807aa6b-2d4f-4e31-ac73-c6e6af014a7d,21,With Parent,East York,43.70017755,-79.31028419,parttime,10349.79,108,16,0,44,12,0,0,0,0,0,0,0,0,12357.03
2761,2761,439f9961-67c0-4c94-9df2-8728dac514a3,30,With Parent,Scarborough,43.72102224,-79.25634014,parttime,13358.73,109,17,0,44,13,0,0,0,0,0,0,0,0,15000.08
2762,2762,78480d61-d035-4f22-83db-8b8f9c96765a,57,With Parent,Scarborough,43.71373552,-79.29575438,fulltime,42980.1,113,15,0,46,5,0,0,0,0,0,0,0,0,50245.97
2763,2763,a580a26f-da8e-4786-9cea-5357a808dfcb,32,With Parent,Etobicoke,43.59031335,-79.53523799,fulltime,40146,118,16,0,45,13,0,0,0,0,0,0,0,0,46749.76
2764,2764,484041fb-a50a-4df0-b0ae-d1fd00824efe,25,With Parent,Scarborough,43.82116104,-79.22394836,parttime,14108.16,117,16,0,44,12,0,0,0,1,0,0,0,0,16456.34
2765,2765,826300a9-f531-448e-ab16-a28e08d4e2f9,26,With Parent,Toronto,43.70678056,-79.39494483,parttime,18006.78,114,16,0,44,15,0,0,0,0,0,0,0,0,21011.98
2766,2766,972755bf-7735-4719-98e0-e7110af7a53a,27,With Parent,York,43.69446403,-79.4639655,parttime,11897.16,125,16,0,44,12,0,0,0,0,0,0,0,0,13628.48
2767,2767,904ec72a-9b25-4167-a45c-28770abb311a,76,Group,Etobicoke,43.62974408,-79.47547762,unemployed,26264,144,30,7,59,5,25,14,6,5,0,7,0,0,19062.52
2768,2768,05f05c5f-20ef-4237-b3e7-6e1bef87bfff,39,Group,Scarborough,43.70417862,-79.25807298,fulltime,105428,147,16,7,44,134,40,20,9,0,0,0,7,0,92598.78
2769,2769,92ca0328-7ce3-4710-bc62-d7fe8f67d61f,29,Group,Etobicoke,43.63841579,-79.58207703,fulltime,34509.75,145,15,6,60,12,27,22,10,5,0,0,0,0,18162.45
2770,2770,5cdb7471-00cf-460a-ba39-ea4c3e5c403c,34,Group,Toronto,43.68245402,-79.33100447,fulltime,119418,153,17,6,44,16,28,17,9,0,0,0,7,0,113401.68
2771,2771,67efcde7-890f-40db-a699-e2700147c550,30,With Parent,Toronto,43.64745472,-79.41803,parttime,14773.11,115,17,0,43,14,0,0,0,0,0,0,0,0,17009.7
2772,2772,9374d6c0-fd01-43e7-88ab-0f5ff1906f55,46,Group,Scarborough,43.81988631,-79.27786962,fulltime,78098.9,143,15,7,59,17,35,18,10,5,0,0,0,0,69066.12
2773,2773,b370e255-1256-4981-abfa-10285c086130,42,With Parent,Toronto,43.6716936,-79.47408802,unemployed,0,111,0,0,33,9,0,0,0,0,0,6,0,0,4409.555231
2774,2774,2b2d3e4e-1441-458c-bced-66d16a5ac404,46,Group,Toronto,43.68577747,-79.29585044,fulltime,78412.4,140,15,7,59,10,27,19,10,5,0,0,0,0,64542.19
2775,2775,b650858f-7c44-4057-8473-e634027b0de0,22,With Parent,East York,43.69567318,-79.31310885,parttime,13716.12,105,16,0,43,15,0,0,0,1,0,0,0,0,16710.61
2776,2776,62d71371-2f2d-4c3a-a611-5ce7774e0ca3,16,With Parent,York,43.70311425,-79.52652875,unemployed,0,91,0,0,31,10,0,0,0,0,0,0,0,0,44.2
2777,2777,17983ef5-6b72-4e57-a8bd-4ec9124f4e57,16,With Parent,Toronto,43.6424141,-79.4236171,unemployed,0,100,0,0,29,8,0,0,0,2,0,0,0,0,26.12
2778,2778,76811c9d-ff6d-40ee-93c1-91c263d0ddca,66,Group,York,43.68392892,-79.48640282,parttime,25648.1,135,15,7,44,13,26,25,7,1,13,0,0,0,20949.35
2779,2779,a4b24492-0a80-4653-a019-9186e69659db,43,Group,East York,43.68826024,-79.31287249,fulltime,95810,142,16,6,59,9,34,16,10,5,13,0,0,0,83208.37
2780,2780,b12dad68-6682-4b96-a9a9-ba6a604ca32e,32,With Parent,Etobicoke,43.65266579,-79.55439925,parttime,15103.44,115,16,0,44,14,0,0,0,0,0,0,0,0,16521.12
2781,2781,23ad2002-078d-44ff-88ae-6cead7ce2757,78,Group,Etobicoke,43.73355106,-79.61942555,unemployed,25585,138,30,6,72,4,27,19,6,5,7,3,0,0,14888.09974
2782,2782,778d9a33-2be1-4924-8c51-611ccfdf7f59,22,With Parent,Etobicoke,43.67339064,-79.51485891,parttime,16729.02,112,16,0,44,11,0,0,0,0,0,0,0,0,20117.39
2783,2783,80f9d0c1-6776-458f-b0a7-44c3c7231eac,21,With Parent,Scarborough,43.78845552,-79.13861005,parttime,16807.56,106,15,0,31,11,0,0,0,2,0,0,0,0,20026.89
2784,2784,99789306-c104-4b91-af0c-0bbe9e1d0a4e,18,With Parent,Scarborough,43.69229677,-79.26769895,unemployed,0,112,0,0,31,11,0,0,0,1,0,0,0,0,45.84
2785,2785,4280677c-a474-44e8-b97c-77df21ac22cd,33,With Parent,Etobicoke,43.62974408,-79.47547762,fulltime,42464,112,16,0,43,14,0,0,0,1,0,0,0,0,49396.76
2786,2786,5b5463da-585b-4ca4-8f7a-3ac745cf9c46,22,With Parent,North York,43.71996108,-79.48601649,parttime,9961.38,101,15,0,45,13,0,0,0,0,0,0,0,0,12476.46
2787,2787,e6e40fb1-7362-443e-b547-3b8c94b89ccd,22,With Parent,North York,43.76490341,-79.41150208,parttime,9314.58,114,16,0,45,13,0,0,0,0,0,0,0,0,10959.15
2788,2788,98ef3939-806a-429d-b2ca-bde5cf671e7a,49,Group,North York,43.79312632,-79.41718561,parttime,33998.8,144,15,6,67,13,35,14,8,5,14,2,0,0,17921.23098
2789,2789,cd2a6fb6-9cb2-477f-98a3-9f6bca29edb5,39,Group,Toronto,43.66947229,-79.38748773,fulltime,49700,150,15,7,46,9,32,24,9,0,0,0,7,0,51418.26
2790,2790,bc618f12-6d9a-4935-be55-c24cfdb37fc5,28,With Parent,East York,43.71418938,-79.37192899,parttime,15009.72,148,15,6,79,20,42,22,9,1,0,5,0,0,12430.61333
2791,2791,ffd3cef8-2ae3-430e-9a7b-90290b4d79ed,72,Group,Etobicoke,43.64025402,-79.49964661,fulltime,118245.55,141,16,7,58,6,34,16,12,5,0,0,0,0,111503.17
2792,2792,ff2c57c0-fc4b-4187-ac50-a8cc7c0b07c7,36,Group,North York,43.77859843,-79.35692264,fulltime,116583,148,16,7,58,13,27,12,9,5,0,0,0,0,106015.36
2793,2793,64142f6b-a65b-42c1-b7e7-1b36316e78ec,18,Group,North York,43.75836738,-79.41094983,unemployed,0,114,2,0,65,13,0,0,0,0,0,0,0,0,75.58
2794,2794,650e352b-4db3-4285-bb37-667bc5d5d66c,17,With Parent,Scarborough,43.81988631,-79.27786962,unemployed,0,104,1,0,29,5,0,0,0,1,0,0,0,0,107.31
2795,2795,6fd6147d-9e30-46c4-a71f-eb040b5e3665,23,With Parent,Toronto,43.6709242,-79.32042577,parttime,16279.56,113,15,0,45,13,0,0,0,0,0,0,0,0,19026.44
2796,2796,e36874cf-33f2-4f65-b474-723faff74f5d,23,With Parent,York,43.70293025,-79.4510511,parttime,11037.84,119,16,0,43,13,0,0,0,1,0,0,0,0,12307.15
2797,2797,758f858f-d323-4ba3-a4ad-91c35b067226,45,With Parent,North York,43.75087552,-79.50285311,fulltime,37574.9,117,15,0,44,10,0,0,0,1,0,0,0,0,43377.4
2798,2798,725ef0dd-2c83-4fed-8c2c-574ccb10b3cb,55,Group,Scarborough,43.79299925,-79.18221531,unemployed,138119.6,146,16,6,58,133,40,10,8,5,0,0,0,0,133101.88
2799,2799,ea62a540-6a43-4b95-a212-16c187a144e1,28,With Parent,North York,43.69871926,-79.47678444,parttime,10209.87,121,16,0,43,14,0,0,0,1,0,0,0,0,12168.06
2800,2800,e5384954-6c50-48b7-9ad6-5ad9d734cfc0,41,With Parent,North York,43.78303542,-79.44334849,fulltime,59221,150,15,7,73,8,33,18,9,1,0,0,7,0,43359.89
2801,2801,b195d9b2-0f87-4ebe-ae11-0805e17ed3ba,23,With Parent,Etobicoke,43.69093843,-79.55350648,unemployed,0,118,0,0,34,14,0,0,0,0,0,6,0,0,2764.587152
2802,2802,6eba2e32-9984-40e5-b8c9-a4761b3342de,26,With Parent,Etobicoke,43.7306856,-79.57809352,unemployed,0,117,0,0,35,13,0,0,0,0,0,6,0,0,2754.571395
2803,2803,f589bab7-7a90-45bc-b39b-ba34c89ca989,18,With Parent,Scarborough,43.80778696,-79.21881218,unemployed,0,107,0,0,32,5,0,0,0,0,0,0,0,0,78.64
2804,2804,9368ad56-2183-483d-add6-5eafd4605436,77,Group,Toronto,43.65364984,-79.46794537,unemployed,54321.4,147,32,7,57,11,33,17,10,5,14,7,0,0,49749.49
2805,2805,f06a992d-da0d-433d-bb9a-7ce7d1604e68,24,With Parent,North York,43.72542421,-79.43371527,parttime,17513.1,127,15,0,45,11,0,0,0,0,0,0,0,0,20183.57
2806,2806,09916e15-2bd5-4786-8939-dbd241735760,60,Group,York,43.69376109,-79.50565896,parttime,29737.85,148,15,7,45,6,18,14,9,0,0,0,0,0,28888.91
2807,2807,320506d7-637d-456a-afc6-f1cfb5b33517,36,With Parent,Scarborough,43.81697535,-79.20013682,fulltime,59499,151,15,7,89,147,41,18,7,6,0,0,0,0,41748.58
2808,2808,45c8a7ae-b2b8-44b2-ab99-d0136dc87eb9,28,With Parent,Toronto,43.67622845,-79.30171164,fulltime,23420.1,115,16,0,43,15,0,0,0,1,0,0,0,0,27302.62
2809,2809,88bf17dc-244f-431b-b76d-c3f774a74e81,27,With Parent,Toronto,43.70898035,-79.39290802,parttime,13262.7,121,16,0,44,14,0,0,0,1,0,0,0,0,15264.19
2810,2810,0cb3c563-4331-4013-add0-01c373d30564,20,With Parent,Etobicoke,43.63637265,-79.54444158,parttime,9887.46,110,15,0,34,13,0,0,0,0,0,0,0,0,12117.31
2811,2811,85dd9ab0-bbdd-464b-a5b3-1d379a530487,48,Group,Toronto,43.66583051,-79.4631406,unemployed,0,113,0,0,0,9,0,0,0,0,0,6,0,0,3180.938107
2812,2812,4dfad2be-39a0-4ef4-a07d-ca6eba92bbde,24,With Parent,North York,43.79869263,-79.37416938,unemployed,0,119,2,0,31,14,0,0,0,0,0,6,0,0,2302.2004
2813,2813,d422240c-f873-4acc-833f-e2b89fbe94d8,24,Group,North York,43.70011448,-79.49244255,parttime,10251.12,139,17,7,77,12,27,23,9,5,13,6,0,0,8594.622106
2814,2814,cae58553-0215-4554-af52-83e6045acc97,37,Group,North York,43.76118464,-79.32754433,fulltime,25018,153,15,6,59,8,25,24,9,5,0,7,0,0,19353.45
2815,2815,751c536d-7cfd-4415-8f5a-0cc63c0748b4,57,Group,Scarborough,43.72102224,-79.25634014,fulltime,48202.25,140,16,5,58,14,41,16,7,6,0,0,0,0,34589.73
2816,2816,6af0b62c-5ff2-4019-b0b7-af80ef89bdf9,32,With Parent,North York,43.76288329,-79.45351916,fulltime,47540,113,15,0,45,11,0,0,0,0,0,0,0,0,55119.85
2817,2817,4b1a2e79-a93f-47e6-9aba-8656f8abe600,26,With Parent,Toronto,43.66206609,-79.33678471,parttime,10419.09,115,15,0,44,13,0,0,0,2,0,0,0,0,12480.39
